date,object_name,plan,fact,unit,cloudiness,temperature,wind_speed
2023-01-15 02:00:00,Zadarya,0,0,MWh,0.0,-20.0,2.0
2023-01-15 03:00:00,Zadarya,0,0,MWh,0.0,-20.0,2.0
2023-01-15 04:00:00,Zadarya,"0,477",0,MWh,0.0,-20.0,1.0
2023-01-15 05:00:00,Zadarya,"2,696","0,038",MWh,0.0,-19.0,1.0
2023-01-15 06:00:00,Zadarya,"4,766","0,035",MWh,0.0,-17.0,1.0
2023-01-15 07:00:00,Zadarya,"6,194","0,072",MWh,0.0,-15.0,1.0
2023-01-15 08:00:00,Zadarya,"6,871","0,117",MWh,0.0,-13.0,1.0
2023-01-15 09:00:00,Zadarya,"6,882","0,138",MWh,0.0,-13.0,1.0
2023-01-15 10:00:00,Zadarya,"6,244","0,14",MWh,0.0,-12.0,1.0
2023-01-15 11:00:00,Zadarya,"5,234","0,104",MWh,0.0,-12.0,1.0
2023-01-15 12:00:00,Zadarya,"2,935","0,04",MWh,0.0,-12.0,1.0
2023-01-15 13:00:00,Zadarya,"0,695","0,027",MWh,0.0,-10.0,1.0
2023-01-15 14:00:00,Zadarya,"0,005","0,002",MWh,0.0,-11.0,1.0
2023-01-15 15:00:00,Zadarya,0,0,MWh,0.0,-13.0,1.0
2023-01-15 16:00:00,Zadarya,0,0,MWh,0.0,-14.0,1.0
2023-01-15 17:00:00,Zadarya,0,0,MWh,0.0,-14.0,1.0
2023-01-15 18:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-15 19:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-15 20:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-15 21:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-15 22:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-15 23:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-16 00:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-16 01:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-16 02:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-16 03:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-16 04:00:00,Zadarya,"0,533",0,MWh,0.0,-14.0,2.0
2023-01-16 05:00:00,Zadarya,"3,009","0,027",MWh,0.0,-11.0,2.0
2023-01-16 06:00:00,Zadarya,"5,32","0,027",MWh,0.0,-9.0,2.0
2023-01-16 07:00:00,Zadarya,"6,914","0,111",MWh,0.0,-7.0,3.0
2023-01-16 08:00:00,Zadarya,"7,67","0,175",MWh,0.0,-6.0,3.0
2023-01-16 09:00:00,Zadarya,"7,682","0,21",MWh,0.0,-5.0,3.0
2023-01-16 10:00:00,Zadarya,"6,97","0,207",MWh,0.0,-5.0,3.0
2023-01-16 11:00:00,Zadarya,"5,842","0,163",MWh,0.0,-6.0,3.0
2023-01-16 12:00:00,Zadarya,"3,277","0,079",MWh,0.0,7.0,3.0
2023-01-16 13:00:00,Zadarya,"0,776","0,016",MWh,0.0,-8.0,2.0
2023-01-16 14:00:00,Zadarya,"0,006","0,002",MWh,0.0,-10.0,2.0
2023-01-16 15:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-16 16:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-16 17:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-16 18:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-16 19:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-16 20:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-16 21:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-16 22:00:00,Zadarya,0,0,MWh,0.0,-18.0,2.0
2023-01-16 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-17 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-17 01:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-17 02:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-17 03:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-17 04:00:00,Zadarya,"0,011",0,MWh,0.0,-14.0,2.0
2023-01-17 05:00:00,Zadarya,"0,063","0,021",MWh,0.0,-11.0,2.0
2023-01-17 06:00:00,Zadarya,"0,111","0,035",MWh,0.0,-9.0,2.0
2023-01-17 07:00:00,Zadarya,"0,144","0,145",MWh,0.0,-7.0,3.0
2023-01-17 08:00:00,Zadarya,"0,16","0,199",MWh,0.0,-6.0,3.0
2023-01-17 09:00:00,Zadarya,"0,16","0,248",MWh,0.0,-5.0,3.0
2023-01-17 10:00:00,Zadarya,"0,145","0,27",MWh,0.0,-5.0,3.0
2023-01-17 11:00:00,Zadarya,"0,122","0,242",MWh,0.0,-6.0,3.0
2023-01-17 12:00:00,Zadarya,"0,068","0,14",MWh,0.0,7.0,3.0
2023-01-17 13:00:00,Zadarya,"0,016","0,003",MWh,0.0,-8.0,2.0
2023-01-17 14:00:00,Zadarya,0,"0,002",MWh,0.0,-10.0,2.0
2023-01-17 15:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-17 16:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-17 17:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-17 18:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-17 19:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-17 20:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-17 21:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-17 22:00:00,Zadarya,0,0,MWh,0.0,-18.0,2.0
2023-01-17 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-18 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-18 01:00:00,Zadarya,0,0,MWh,0.0,-18.0,2.0
2023-01-18 02:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-18 03:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-18 04:00:00,Zadarya,"0,007",0,MWh,0.0,-14.0,2.0
2023-01-18 05:00:00,Zadarya,"0,038","0,009",MWh,0.0,-14.0,2.0
2023-01-18 06:00:00,Zadarya,"0,067","0,114",MWh,0.0,-12.0,1.0
2023-01-18 07:00:00,Zadarya,"0,086","0,257",MWh,0.0,-10.0,1.0
2023-01-18 08:00:00,Zadarya,"0,096","0,35",MWh,0.0,-6.0,1.0
2023-01-18 09:00:00,Zadarya,"0,096","0,408",MWh,0.0,-5.0,2.0
2023-01-18 10:00:00,Zadarya,"0,087","0,449",MWh,0.0,-4.0,2.0
2023-01-18 11:00:00,Zadarya,"0,073","0,235",MWh,0.0,-4.0,2.0
2023-01-18 12:00:00,Zadarya,"0,041","0,084",MWh,0.0,-4.0,2.0
2023-01-18 13:00:00,Zadarya,"0,01","0,015",MWh,0.0,-6.0,2.0
2023-01-18 14:00:00,Zadarya,0,0,MWh,0.0,-8.0,2.0
2023-01-18 15:00:00,Zadarya,0,0,MWh,0.0,-9.0,2.0
2023-01-18 16:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-18 17:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-18 18:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-18 19:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-18 20:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-18 21:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-18 22:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-18 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-19 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-19 01:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-19 02:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-19 03:00:00,Zadarya,0,0,MWh,0.0,-13.0,1.0
2023-01-19 04:00:00,Zadarya,"0,003",0,MWh,0.0,-13.0,1.0
2023-01-19 05:00:00,Zadarya,"0,019","0,006",MWh,0.0,-11.0,1.0
2023-01-19 06:00:00,Zadarya,"0,033","0,128",MWh,0.0,-10.0,0.0
2023-01-19 07:00:00,Zadarya,"0,043","0,232",MWh,0.0,-8.0,0.0
2023-01-19 08:00:00,Zadarya,"0,048","0,359",MWh,0.0,-6.0,0.0
2023-01-19 09:00:00,Zadarya,"0,048","1,253",MWh,0.0,-5.0,1.0
2023-01-19 10:00:00,Zadarya,"0,044","2,607",MWh,0.0,-5.0,1.0
2023-01-19 11:00:00,Zadarya,"0,037","6,451",MWh,0.0,-4.0,1.0
2023-01-19 12:00:00,Zadarya,"0,02","4,38",MWh,0.0,-4.0,1.0
2023-01-19 13:00:00,Zadarya,"0,005","0,443",MWh,0.0,-5.0,1.0
2023-01-19 14:00:00,Zadarya,0,"0,032",MWh,0.0,-7.0,1.0
2023-01-19 15:00:00,Zadarya,0,0,MWh,0.0,-8.0,1.0
2023-01-19 16:00:00,Zadarya,0,0,MWh,0.0,-9.0,1.0
2023-01-19 17:00:00,Zadarya,0,0,MWh,0.0,-10.0,1.0
2023-01-19 18:00:00,Zadarya,0,0,MWh,0.0,-11.0,1.0
2023-01-19 19:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-19 20:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-19 21:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-19 22:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-19 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-20 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-20 01:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-20 02:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-20 03:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-20 04:00:00,Zadarya,"0,002","0,009",MWh,0.0,-16.0,2.0
2023-01-20 05:00:00,Zadarya,"0,013","0,486",MWh,0.0,-14.0,2.0
2023-01-20 06:00:00,Zadarya,"0,022","4,387",MWh,0.0,-11.0,2.0
2023-01-20 07:00:00,Zadarya,"0,029","6,878",MWh,0.0,-9.0,2.0
2023-01-20 08:00:00,Zadarya,"0,032","8,367",MWh,0.0,-7.0,3.0
2023-01-20 09:00:00,Zadarya,"0,032","8,926",MWh,0.0,-6.0,3.0
2023-01-20 10:00:00,Zadarya,"0,029","8,649",MWh,0.0,-5.0,3.0
2023-01-20 11:00:00,Zadarya,"0,024","7,563",MWh,0.0,-5.0,3.0
2023-01-20 12:00:00,Zadarya,"0,014","5,129",MWh,0.0,-6.0,3.0
2023-01-20 13:00:00,Zadarya,"0,003","0,572",MWh,0.0,7.0,3.0
2023-01-20 14:00:00,Zadarya,0,"0,039",MWh,0.0,-8.0,2.0
2023-01-20 15:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-20 16:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-20 17:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-20 18:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-20 19:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-20 20:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-20 21:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-20 22:00:00,Zadarya,0,0,MWh,0.0,-17.0,2.0
2023-01-20 23:00:00,Zadarya,0,0,MWh,0.0,-18.0,2.0
2023-01-21 00:00:00,Zadarya,0,0,MWh,0.0,-18.0,2.0
2023-01-21 01:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-21 02:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-21 03:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-21 04:00:00,Zadarya,"0,009","0,008",MWh,0.0,-15.0,2.0
2023-01-21 05:00:00,Zadarya,"0,05","0,57",MWh,0.0,-12.0,2.0
2023-01-21 06:00:00,Zadarya,"0,089","2,449",MWh,0.0,-10.0,2.0
2023-01-21 07:00:00,Zadarya,"0,115","2,53",MWh,0.0,-7.0,2.0
2023-01-21 08:00:00,Zadarya,"0,128","3,098",MWh,0.0,-5.0,3.0
2023-01-21 09:00:00,Zadarya,"0,128","3,157",MWh,0.0,-4.0,3.0
2023-01-21 10:00:00,Zadarya,"0,116","3,038",MWh,0.0,-3.0,3.0
2023-01-21 11:00:00,Zadarya,"0,097","2,585",MWh,0.0,-2.0,3.0
2023-01-21 12:00:00,Zadarya,"0,055","1,725",MWh,0.0,-3.0,3.0
2023-01-21 13:00:00,Zadarya,"0,013","0,638",MWh,0.0,-4.0,3.0
2023-01-21 14:00:00,Zadarya,0,"0,035",MWh,0.0,-6.0,2.0
2023-01-21 15:00:00,Zadarya,0,0,MWh,0.0,-8.0,2.0
2023-01-21 16:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-21 17:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-21 18:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-21 19:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-21 20:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-21 21:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-21 22:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-21 23:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-22 00:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-22 01:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-22 02:00:00,Zadarya,0,0,MWh,0.0,-16.0,2.0
2023-01-22 03:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-22 04:00:00,Zadarya,"0,009","0,008",MWh,0.0,-13.0,2.0
2023-01-22 05:00:00,Zadarya,"0,05","0,601",MWh,0.0,-13.0,2.0
2023-01-22 06:00:00,Zadarya,"0,089","3,662",MWh,0.0,-12.0,2.0
2023-01-22 07:00:00,Zadarya,"0,115","6,096",MWh,0.0,-12.0,2.0
2023-01-22 08:00:00,Zadarya,"0,128","6,755",MWh,0.0,-9.0,2.0
2023-01-22 09:00:00,Zadarya,"0,128","4,284",MWh,0.0,-7.0,2.0
2023-01-22 10:00:00,Zadarya,"0,116","7,853",MWh,0.0,-4.0,2.0
2023-01-22 11:00:00,Zadarya,"0,097","7,103",MWh,0.0,-3.0,2.0
2023-01-22 12:00:00,Zadarya,"0,055","5,11",MWh,0.0,-3.0,2.0
2023-01-22 13:00:00,Zadarya,"0,013","0,736",MWh,0.0,-3.0,2.0
2023-01-22 14:00:00,Zadarya,0,"0,047",MWh,0.0,-4.0,2.0
2023-01-22 15:00:00,Zadarya,0,0,MWh,0.0,-7.0,2.0
2023-01-22 16:00:00,Zadarya,0,0,MWh,0.0,-8.0,2.0
2023-01-22 17:00:00,Zadarya,0,0,MWh,0.0,-9.0,2.0
2023-01-22 18:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-22 19:00:00,Zadarya,0,0,MWh,0.0,-10.0,1.0
2023-01-22 20:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-22 21:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-22 22:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-22 23:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-23 00:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-23 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-23 02:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-23 03:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-23 04:00:00,Zadarya,"0,017","0,005",MWh,0.0,-9.0,2.0
2023-01-23 05:00:00,Zadarya,"0,094","0,525",MWh,0.0,-7.0,2.0
2023-01-23 06:00:00,Zadarya,"0,166","2,653",MWh,0.0,-12.0,2.0
2023-01-23 07:00:00,Zadarya,"0,216","5,076",MWh,0.0,-9.0,2.0
2023-01-23 08:00:00,Zadarya,"0,24","6,741",MWh,0.0,-7.0,2.0
2023-01-23 09:00:00,Zadarya,"0,24","7,464",MWh,0.0,-4.0,2.0
2023-01-23 10:00:00,Zadarya,"0,218","7,208",MWh,0.0,-3.0,2.0
2023-01-23 11:00:00,Zadarya,"0,183","6,053",MWh,0.0,-3.0,2.0
2023-01-23 12:00:00,Zadarya,"0,102","3,81",MWh,0.0,-3.0,2.0
2023-01-23 13:00:00,Zadarya,"0,024","0,892",MWh,0.0,-4.0,2.0
2023-01-23 14:00:00,Zadarya,0,"0,051",MWh,0.0,-7.0,2.0
2023-01-23 15:00:00,Zadarya,0,0,MWh,0.0,-8.0,2.0
2023-01-23 16:00:00,Zadarya,0,0,MWh,0.0,-9.0,2.0
2023-01-23 17:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-23 18:00:00,Zadarya,0,0,MWh,0.0,-10.0,1.0
2023-01-23 19:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-23 20:00:00,Zadarya,0,0,MWh,0.0,-12.0,1.0
2023-01-23 21:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-23 22:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-23 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-24 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-24 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-24 02:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-24 03:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-24 04:00:00,Zadarya,"0,009","0,007",MWh,0.0,-10.0,2.0
2023-01-24 05:00:00,Zadarya,"0,05","0,64",MWh,0.0,-8.0,2.0
2023-01-24 06:00:00,Zadarya,"0,089","3,494",MWh,0.0,-6.0,2.0
2023-01-24 07:00:00,Zadarya,"0,115","6,056",MWh,0.0,-4.0,3.0
2023-01-24 08:00:00,Zadarya,"0,128","7,664",MWh,0.0,-3.0,3.0
2023-01-24 09:00:00,Zadarya,"0,128","8,248",MWh,0.0,-2.0,3.0
2023-01-24 10:00:00,Zadarya,"0,116","7,02",MWh,0.0,-2.0,3.0
2023-01-24 11:00:00,Zadarya,"0,097","5,438",MWh,0.0,-3.0,3.0
2023-01-24 12:00:00,Zadarya,"0,055","3,319",MWh,0.0,-4.0,3.0
2023-01-24 13:00:00,Zadarya,"0,013","0,93",MWh,0.0,-6.0,2.0
2023-01-24 14:00:00,Zadarya,0,"0,048",MWh,0.0,-8.0,2.0
2023-01-24 15:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-24 16:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-24 17:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-24 18:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-24 19:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-24 20:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-24 21:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-24 22:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-24 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-25 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-25 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-25 02:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-25 03:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-25 04:00:00,Zadarya,"0,28","0,01",MWh,0.0,-10.0,2.0
2023-01-25 05:00:00,Zadarya,"1,57","0,51",MWh,0.0,-8.0,2.0
2023-01-25 06:00:00,Zadarya,"2,77","2,41",MWh,0.0,-6.0,2.0
2023-01-25 07:00:00,Zadarya,"3,6","3,94",MWh,0.0,-4.0,3.0
2023-01-25 08:00:00,Zadarya,"3,99","6,04",MWh,0.0,-3.0,3.0
2023-01-25 09:00:00,Zadarya,4,"6,71",MWh,0.0,-2.0,3.0
2023-01-25 10:00:00,Zadarya,"3,63","6,45",MWh,0.0,-2.0,3.0
2023-01-25 11:00:00,Zadarya,"3,04","5,24",MWh,0.0,-3.0,3.0
2023-01-25 12:00:00,Zadarya,"1,71","3,3",MWh,0.0,-4.0,3.0
2023-01-25 13:00:00,Zadarya,"0,4","0,95",MWh,0.0,-6.0,2.0
2023-01-25 14:00:00,Zadarya,0,"0,07",MWh,0.0,-8.0,2.0
2023-01-25 15:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-25 16:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-25 17:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-25 18:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-25 19:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-25 20:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-25 21:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-25 22:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-25 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-26 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-26 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-26 02:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-26 03:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-26 04:00:00,Zadarya,"0,466","0,01",MWh,0.0,-10.0,2.0
2023-01-26 05:00:00,Zadarya,"2,633","0,734",MWh,0.0,-8.0,2.0
2023-01-26 06:00:00,Zadarya,"4,655","3,645",MWh,0.0,-6.0,2.0
2023-01-26 07:00:00,Zadarya,"6,05","6,174",MWh,0.0,-4.0,3.0
2023-01-26 08:00:00,Zadarya,"6,711","7,713",MWh,0.0,-3.0,3.0
2023-01-26 09:00:00,Zadarya,"6,722","8,253",MWh,0.0,-2.0,3.0
2023-01-26 10:00:00,Zadarya,"6,099","7,884",MWh,0.0,-2.0,3.0
2023-01-26 11:00:00,Zadarya,"5,112","6,713",MWh,0.0,-3.0,3.0
2023-01-26 12:00:00,Zadarya,"2,867","4,423",MWh,0.0,-4.0,3.0
2023-01-26 13:00:00,Zadarya,"0,679","1,061",MWh,0.0,-6.0,2.0
2023-01-26 14:00:00,Zadarya,"0,005","0,071",MWh,0.0,-8.0,2.0
2023-01-26 15:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-26 16:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-26 17:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-26 18:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-26 19:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-26 20:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-26 21:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-26 22:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-26 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-27 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-27 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-27 02:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-27 03:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-27 04:00:00,Zadarya,"0,422","0,011",MWh,0.0,-10.0,2.0
2023-01-27 05:00:00,Zadarya,"2,382","0,858",MWh,0.0,-8.0,2.0
2023-01-27 06:00:00,Zadarya,"4,212","3,907",MWh,0.0,-6.0,2.0
2023-01-27 07:00:00,Zadarya,"5,474","6,366",MWh,0.0,-4.0,3.0
2023-01-27 08:00:00,Zadarya,"6,072","7,29",MWh,0.0,-3.0,3.0
2023-01-27 09:00:00,Zadarya,"6,082","8,161",MWh,0.0,-2.0,3.0
2023-01-27 10:00:00,Zadarya,"5,518","5,983",MWh,0.0,-2.0,3.0
2023-01-27 11:00:00,Zadarya,"4,625","5,857",MWh,0.0,-3.0,3.0
2023-01-27 12:00:00,Zadarya,"2,594","4,875",MWh,0.0,-4.0,3.0
2023-01-27 13:00:00,Zadarya,"0,614","1,222",MWh,0.0,-6.0,2.0
2023-01-27 14:00:00,Zadarya,"0,005","0,091",MWh,0.0,-8.0,2.0
2023-01-27 15:00:00,Zadarya,0,0,MWh,0.0,-10.0,2.0
2023-01-27 16:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-27 17:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-27 18:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-27 19:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-27 20:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
2023-01-27 21:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-27 22:00:00,Zadarya,0,0,MWh,0.0,-15.0,2.0
2023-01-27 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-28 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-01-28 01:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-28 02:00:00,Zadarya,0,0,MWh,0.0,-12.0,2.0
2023-01-28 03:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-28 04:00:00,Zadarya,"0,477","0,019",MWh,0.0,-9.0,2.0
2023-01-28 05:00:00,Zadarya,"2,696","1,074",MWh,0.0,-8.0,2.0
2023-01-28 06:00:00,Zadarya,"4,766","3,756",MWh,0.0,-6.0,2.0
2023-01-28 07:00:00,Zadarya,"6,194","6,161",MWh,0.0,-4.0,3.0
2023-01-28 08:00:00,Zadarya,"6,871","8,045",MWh,0.0,-3.0,3.0
2023-01-28 09:00:00,Zadarya,"6,882","8,482",MWh,0.0,-2.0,3.0
2023-01-28 10:00:00,Zadarya,"6,244","7,833",MWh,0.0,-2.0,3.0
2023-01-28 11:00:00,Zadarya,"5,234","6,511",MWh,0.0,-3.0,3.0
2023-01-28 12:00:00,Zadarya,"2,935","4,533",MWh,0.0,-4.0,3.0
2023-01-28 13:00:00,Zadarya,"0,695","1,267",MWh,0.0,-6.0,2.0
2023-01-28 14:00:00,Zadarya,"0,005","0,094",MWh,0.0,-5.0,2.0
2023-01-28 15:00:00,Zadarya,0,0,MWh,0.0,-7.0,2.0
2023-01-28 16:00:00,Zadarya,0,0,MWh,0.0,-7.0,2.0
2023-01-28 17:00:00,Zadarya,0,0,MWh,0.0,-11.0,2.0
2023-01-28 18:00:00,Zadarya,0,0,MWh,0.0,-13.0,2.0
2023-01-28 19:00:00,Zadarya,0,0,MWh,0.0,13.0,2.0
2023-01-28 20:00:00,Zadarya,0,0,MWh,0.0,-14.0,2.0
